node,total_message,total_messages_each_node,frequency,outcome
18,15966,1616,10.121508204935488,1
5,15967,525,3.288031565103025,0
6,15968,550,3.44438877755511,0
14,15969,576,3.6069885402968254,0
16,15970,1542,9.65560425798372,1
4,15971,588,3.681673032371173,0
12,15972,541,3.3871775607312795,0
12,15973,542,3.3932260689914227,0
20,15974,1592,9.966195066983849,1
15,15975,527,3.298904538341158,0
20,15976,1593,9.971206810215323,1
19,15977,1583,9.907992739563122,1
13,15978,556,3.479784703967956,0
12,15979,543,3.3982101508229547,0
15,15980,528,3.3041301627033794,0
20,15981,1594,9.974344534134284,1
10,15982,904,5.656363408834939,1
18,15983,1617,10.116999311768755,1
20,15984,1595,9.97872872872873,1
11,15985,573,3.584610572411636,0
17,15986,1596,9.983735768797699,1
4,15987,589,3.6842434478013386,0
18,15988,1618,10.120090067550663,1
9,15989,518,3.239727312527363,0
18,15990,1619,10.125078173858663,1
8,15991,574,3.589519104496279,0
18,15992,1620,10.130065032516258,1
16,15993,1543,9.647970987306948,1
4,15994,590,3.688883331249219,0
8,15995,575,3.5948733979368557,0
13,15996,557,3.4821205301325335,0
12,15997,544,3.4006376195536663,0
18,15998,1621,10.132516564570572,1
16,15999,1544,9.650603162697669,1
7,16000,535,3.34375,0
19,16001,1584,9.899381288669458,1
14,16002,577,3.605799275090614,0
7,16003,536,3.349371992751359,0
5,16004,526,3.2866783304173954,0
4,16005,591,3.6925960637300843,0
17,16006,1597,9.977508434337123,1
20,16007,1596,9.9706378459424,1
19,16008,1585,9.901299350324837,1
17,16009,1598,9.981885189580861,1
11,16010,574,3.58525921299188,0
13,16011,558,3.4851039910061834,0
20,16012,1597,9.97376967274544,1
7,16013,537,3.35352526072566,0
6,16014,551,3.440739353066067,0
15,16015,529,3.3031532937870747,0
9,16016,519,3.24050949050949,0
2,16017,552,3.4463382655928076,0
18,16018,1622,10.1261081283556,1
10,16019,905,5.6495411698607905,1
9,16020,520,3.245942571785269,0
8,16021,576,3.5952811934336184,0
18,16022,1623,10.129821495443766,1
10,16023,906,5.65437184047931,1
9,16024,521,3.2513729405891167,0
18,16025,1624,10.134165366614663,1
11,16026,575,3.5879196306002745,0
20,16027,1598,9.970674486803519,1
12,16028,545,3.4002994759171448,0
17,16029,1599,9.975669099756692,1
18,16030,1625,10.137242669993762,1
12,16031,546,3.405901066683301,0
18,16032,1626,10.142215568862275,1
7,16033,538,3.3555791180689827,0
20,16034,1599,9.972558313583635,1
2,16035,553,3.4487059557218585,0
18,16036,1627,10.145921676228486,1
16,16037,1545,9.63397144104259,1
20,16038,1600,9.976306272602569,1
19,16039,1586,9.888397032233929,1
12,16040,547,3.4102244389027434,0
17,16041,1600,9.974440496228414,1
7,16042,539,3.3599301832689195,0
7,16043,540,3.3659539986286853,0
17,16044,1601,9.978808277237597,1
17,16045,1602,9.984418822062947,1
6,16046,552,3.4401096846566124,0
3,16047,536,3.3401881971708103,0
17,16048,1603,9.988783649052841,1
3,16049,537,3.346002866222195,0
5,16050,527,3.283489096573209,0
6,16051,553,3.4452682075883123,0
18,16052,1628,10.14203837528034,1
19,16053,1587,9.886002616333396,1
20,16054,1601,9.972592500311448,1
17,16055,1604,9.990657116163188,1
17,16056,1605,9.996263079222722,1
6,16057,554,3.4502086317493927,0
11,16058,576,3.5869971353842325,0
9,16059,522,3.250513730618345,0
16,16060,1546,9.62640099626401,1
19,16061,1588,9.887304651017994,1
13,16062,559,3.480263977088781,0
16,16063,1547,9.630828612338915,1
9,16064,523,3.255727091633466,0
19,16065,1589,9.891067538126363,1
11,16066,577,3.591435329266775,0
16,16067,1548,9.634654882678783,1
20,16068,1602,9.970126960418222,1
5,16069,528,3.2858298587342087,0
20,16070,1603,9.975108898568761,1
19,16071,1590,9.893597162591004,1
6,16072,555,3.4532105525136885,0
20,16073,1604,9.97946867417408,1
15,16074,530,3.2972502177429392,0
16,16075,1549,9.636080870917574,1
17,16076,1606,9.990047275441652,1
19,16077,1591,9.89612489892393,1
15,16078,531,3.302649583281503,0
15,16079,532,3.308663474096648,0
8,16080,577,3.588308457711443,0
10,16081,907,5.640196505192463,1
14,16082,578,3.5940803382663846,0
2,16083,554,3.4446309768078094,0
17,16084,1607,9.991295697587665,1
18,16085,1629,10.127447932856699,1
16,16086,1550,9.635708069128434,1
7,16087,541,3.3629638838813953,0
20,16088,1605,9.976379910492291,1
16,16089,1551,9.640126794704457,1
9,16090,524,3.256681168427595,0
18,16091,1630,10.129886271828973,1
13,16092,560,3.479990057171265,0
18,16093,1631,10.134841235319705,1
8,16094,578,3.59140052193364,0
16,16095,1552,9.642746194470332,1
9,16096,525,3.2616799204771367,0
11,16097,578,3.5907311921476053,0
12,16098,548,3.4041495837992297,0
9,16099,526,3.267283682216287,0
19,16100,1592,9.888198757763975,1
6,16101,556,3.4532016644928887,0
20,16102,1606,9.973916283691468,1
13,16103,561,3.4838228901446935,0
10,16104,908,5.638350720317933,1
19,16105,1593,9.891338093759702,1
2,16106,555,3.4459207748665093,0
8,16107,579,3.5947103743713913,0
18,16108,1632,10.131611621554507,1
8,16109,580,3.60047178595816,0
9,16110,527,3.271260086902545,0
16,16111,1553,9.639376823288437,1
4,16112,592,3.6742800397219466,0
18,16113,1633,10.134673865822627,1
16,16114,1554,9.643788010425716,1
7,16115,542,3.3633260937015206,0
19,16116,1594,9.890791759741871,1
20,16117,1607,9.970838245331016,1
18,16118,1634,10.137734210199776,1
18,16119,1635,10.143309138284012,1
4,16120,593,3.678660049627792,0
19,16121,1595,9.893927175733515,1
17,16122,1608,9.973948641607741,1
19,16123,1596,9.898902189418843,1
19,16124,1597,9.904490200942693,1
10,16125,909,5.637209302325581,1
11,16126,579,3.590475009301749,0
20,16127,1608,9.970856327897316,1
8,16128,581,3.6024305555555554,0
8,16129,582,3.608407216814433,0
12,16130,549,3.403595784252945,0
19,16131,1598,9.90639142024673,1
7,16132,543,3.3659806595586415,0
17,16133,1609,9.973346556747039,1
10,16134,910,5.64026279905789,1
5,16135,529,3.2785869228385502,0
4,16136,594,3.681209717402082,0
7,16137,544,3.371134659478218,0
17,16138,1610,9.976453092080803,1
5,16139,530,3.283970506227152,0
6,16140,557,3.4510532837670382,0
20,16141,1609,9.968403444644073,1
12,16142,550,3.407260562507744,0
16,16143,1555,9.632658118069752,1
12,16144,551,3.4130327056491576,0
16,16145,1556,9.637658717869309,1
5,16146,531,3.288740245261984,0
6,16147,558,3.455750294172292,0
16,16148,1557,9.642060936338865,1
20,16149,1610,9.969657563935847,1
20,16150,1611,9.975232198142416,1
20,16151,1612,9.980806142034549,1
4,16152,595,3.6837543338286283,0
16,16153,1558,9.645267133040301,1
20,16154,1613,9.985142998638107,1
10,16155,911,5.639121015165583,1
16,16156,1559,9.6496657588512,1
18,16157,1636,10.125642136535248,1
19,16158,1599,9.896026735982176,1
19,16159,1600,9.901602821956804,1
10,16160,912,5.643564356435644,1
12,16161,552,3.4156302209021714,0
9,16162,528,3.2669224105927483,0
11,16163,580,3.5884427395904224,0
4,16164,596,3.6872061370947784,0
16,16165,1560,9.650479430869161,1
3,16166,538,3.3279722875170106,0
2,16167,556,3.4391043483639514,0
14,16168,579,3.5811479465611082,0
17,16169,1611,9.963510421176325,1
20,16170,1614,9.981447124304268,1
17,16171,1612,9.968462061715416,1
18,16172,1637,10.122433836260203,1
16,16173,1561,9.651888950720336,1
4,16174,597,3.691109187585013,0
20,16175,1615,9.984544049459041,1
3,16176,539,3.332096933728981,0
15,16177,533,3.294801261049638,0
16,16178,1562,9.655087155396217,1
20,16179,1616,9.988256381729402,1
18,16180,1638,10.123609394313968,1
6,16181,559,3.4546690563005993,0
16,16182,1563,9.658880237300703,1
9,16183,529,3.2688623864549218,0
18,16184,1639,10.127286208601086,1
16,16185,1564,9.663268458449181,1
13,16186,562,3.472136414185098,0
6,16187,560,3.459566318650769,0
8,16188,583,3.601433160365703,0
19,16189,1601,9.88943109518809,1
20,16190,1617,9.987646695491044,1
20,16191,1618,9.993206102155519,1
19,16192,1602,9.893774703557312,1
11,16193,581,3.5879701105415918,0
13,16194,563,3.47659627022354,0
12,16195,553,3.414634146341464,0
10,16196,913,5.637194368979995,1
12,16197,554,3.420386491325554,0
20,16198,1619,9.995061118656624,1
18,16199,1640,10.124081733440336,1
18,16200,1641,10.12962962962963,1
4,16201,598,3.6911301771495584,0
11,16202,582,3.592149117392914,0
17,16203,1613,9.954946614824415,1
8,16204,584,3.6040483831152805,0
5,16205,532,3.282937365010799,0
15,16206,534,3.295075897815624,0
18,16207,1642,10.131424693033875,1
20,16208,1620,9.995064165844028,1
12,16209,555,3.424023690542291,0
9,16210,530,3.269586674892042,0
15,16211,535,3.300228240083894,0
19,16212,1603,9.887737478411053,1
12,16213,556,3.429346820452723,0
16,16214,1565,9.652152460836314,1
10,16215,914,5.636756090040087,1
7,16216,545,3.3608781450419336,0
17,16217,1614,9.952518961583523,1
15,16218,536,3.304969786656801,0
12,16219,557,3.434243788149701,0
19,16220,1604,9.889025893958078,1
4,16221,599,3.6927439738610444,0
13,16222,564,3.4767599556158304,0
6,16223,561,3.458053381002281,0
10,16224,915,5.639792899408284,1
5,16225,533,3.285053929121726,0
20,16226,1621,9.99013928263281,1
13,16227,565,3.4818512355949958,0
18,16228,1643,10.124476213951196,1
11,16229,583,3.5923347094707005,0
16,16230,1566,9.648798521256932,1
16,16231,1567,9.65436510381369,1
17,16232,1615,9.949482503696402,1
8,16233,585,3.6037700979486234,0
18,16234,1644,10.126894172723913,1
18,16235,1645,10.132429935324916,1
16,16236,1568,9.657551120965756,1
15,16237,537,3.3072611935702407,0
11,16238,584,3.596502032269984,0
20,16239,1622,9.988299772153459,1
7,16240,546,3.362068965517241,0
19,16241,1605,9.882396404162305,1
18,16242,1646,10.134219923654722,1
4,16243,600,3.693898910299821,0
7,16244,547,3.3673971928096527,0
7,16245,548,3.373345644813789,0
16,16246,1569,9.657761910624153,1
16,16247,1570,9.66332245953099,1
12,16248,558,3.4342688330871494,0
17,16249,1616,9.945227398609145,1
8,16250,586,3.6061538461538465,0
7,16251,549,3.3782536459294814,0
6,16252,562,3.4580359340388873,0
20,16253,1623,9.985848766381592,1
20,16254,1624,9.991386735572782,1
17,16255,1617,9.94770839741618,1
13,16256,566,3.4817913385826773,0
16,16257,1571,9.66352955649874,1
9,16258,531,3.2660843892237668,0
17,16259,1618,9.951411525924103,1
2,16260,557,3.4255842558425584,0
20,16261,1625,9.993235348379558,1
11,16262,585,3.597343500184479,0
19,16263,1606,9.875176781651602,1
19,16264,1607,9.880718150516477,1
18,16265,1647,10.126037503842607,1
18,16266,1648,10.131562768965942,1
9,16267,532,3.270424786377328,0
17,16268,1619,9.952053110400787,1
4,16269,601,3.6941422336959864,0
17,16270,1620,9.956976029502151,1
3,16271,540,3.3187880277794854,0
6,16272,563,3.459931170108161,0
18,16273,1649,10.133349720395747,1
11,16274,586,3.6008356888288064,0
18,16275,1650,10.138248847926267,1
19,16276,1608,9.879577291717867,1
20,16277,1626,9.989555814953615,1
20,16278,1627,9.995085391325716,1
19,16279,1609,9.88389950242644,1
17,16280,1621,9.957002457002458,1
14,16281,580,3.5624347398808425,0
14,16282,581,3.568357695614789,0
12,16283,559,3.4330283117361664,0
10,16284,916,5.625153524932449,1
6,16285,564,3.463309794289223,0
8,16286,587,3.604322731180155,0
8,16287,588,3.610241296739731,0
9,16288,533,3.2723477406679766,0
17,16289,1622,9.95764012523789,1
20,16290,1628,9.993861264579497,1
13,16291,567,3.480449327849733,0
6,16292,565,3.467959734839185,0
19,16293,1610,9.881544221444791,1
18,16294,1651,10.132564134037068,1
20,16295,1629,9.996931574102486,1
18,16296,1652,10.137457044673539,1
7,16297,550,3.374854267656624,0
18,16298,1653,10.142348754448399,1
7,16299,551,3.3805754954291674,0
18,16300,1654,10.147239263803682,1
17,16301,1623,9.95644438991473,1
18,16302,1655,10.152128573181205,1
8,16303,589,3.612831994111513,0
19,16304,1611,9.881010794896957,1
11,16305,587,3.600122661760196,0
9,16306,534,3.2748681466944687,0
19,16307,1612,9.885325320414545,1
3,16308,541,3.3173902379200393,0
17,16309,1624,9.957692071862162,1
16,16310,1572,9.638258736971183,1
16,16311,1573,9.643798663478634,1
20,16312,1630,9.99264345267288,1
9,16313,535,3.279592962667811,0
17,16314,1625,9.960769890891259,1
17,16315,1626,9.966288691388293,1
11,16316,588,3.603824466781074,0
20,16317,1631,9.995709995709996,1
18,16318,1656,10.148302488050007,1
10,16319,917,5.619216863778418,1
18,16320,1657,10.153186274509803,1
19,16321,1613,9.882972857055329,1
4,16322,602,3.6882734958951104,0
11,16323,589,3.6084053176499418,0
15,16324,538,3.295760842930654,0
19,16325,1614,9.88667687595712,1
9,16326,536,3.2831067009677812,0
16,16327,1574,9.640472836405953,1
19,16328,1615,9.890984811366978,1
17,16329,1627,9.963867964970298,1
4,16330,603,3.692590324556032,0
12,16331,560,3.429061294470639,0
2,16332,558,3.416605437178545,0
20,16333,1632,9.992040653890896,1
18,16334,1658,10.150606097710298,1
16,16335,1575,9.641873278236915,1
16,16336,1576,9.647404505386875,1
11,16337,590,3.6114341678398727,0
5,16338,534,3.2684539111274327,0
19,16339,1616,9.890446171736336,1
4,16340,604,3.696450428396573,0
20,16341,1633,9.993268465822165,1
10,16342,918,5.617427487455636,1
14,16343,582,3.5611576821880933,0
17,16344,1628,9.96084189916789,1
19,16345,1617,9.892933618843683,1
6,16346,566,3.4626208246665855,0
15,16347,539,3.2972410839909463,0
12,16348,561,3.431612429655004,0
16,16349,1577,9.645849899076396,1
20,16350,1634,9.99388379204893,1
2,16351,559,3.4187511467188547,0
17,16352,1629,9.962084148727984,1
20,16353,1635,9.998165474224912,1
16,16354,1578,9.649015531368473,1
20,16355,1636,10.00305716906145,1
18,16356,1659,10.143066764490095,1
2,16357,560,3.4236106865562146,0
12,16358,562,3.435627827362758,0
15,16359,540,3.300935264991748,0
15,16360,541,3.3068459657701714,0
5,16361,535,3.2699712731495625,0
16,16362,1579,9.650409485392984,1
8,16363,590,3.605695777057997,0
18,16364,1660,10.14421901735517,1
18,16365,1661,10.149709746410021,1
9,16366,537,3.281192716607601,0
8,16367,591,3.6109244210912204,0
5,16368,536,3.274682306940371,0
17,16369,1630,9.9578471501008,1
3,16370,542,3.3109346365302383,0
20,16371,1637,9.999389163765194,1
5,16372,537,3.2799902272172,0
20,16373,1638,10.00427533133818,1
3,16374,543,3.3162330524001464,0
20,16375,1639,10.009160305343512,1
17,16376,1631,9.959697117733269,1
18,16377,1662,10.148378823960433,1
18,16378,1663,10.15386494077421,1
14,16379,583,3.5594358629952985,0
10,16380,919,5.610500610500611,1
19,16381,1618,9.877296868323057,1
18,16382,1664,10.157489927969724,1
16,16383,1580,9.64414331929439,1
5,16384,538,3.28369140625,0
20,16385,1640,10.00915471467806,1
18,16386,1665,10.161113145367997,1
4,16387,605,3.69195093671813,0
19,16388,1619,9.879179887722724,1
14,16389,584,3.5633656720971385,0
3,16390,544,3.319097010372178,0
5,16391,539,3.2883899701055457,0
12,16392,563,3.4346022449975595,0
9,16393,538,3.281888610992497,0
20,16394,1641,10.009759668171283,1
9,16395,539,3.2875876791704792,0
20,16396,1642,10.014637716516225,1
9,16397,540,3.2932853570775142,0
16,16398,1581,9.64141968532748,1
20,16399,1643,10.01890359168242,1
18,16400,1666,10.158536585365853,1
10,16401,920,5.609414060118286,1
9,16402,541,3.298378246555298,0
20,16403,1644,10.022556849356825,1
10,16404,921,5.614484272128749,1
14,16405,585,3.5659859798841813,0
9,16406,542,3.303669389247836,0
11,16407,591,3.6021210458950446,0
14,16408,586,3.571428571428571,0
18,16409,1667,10.159059052958742,1
16,16410,1582,9.640463132236441,1
14,16411,587,3.5768691731155933,0
16,16412,1583,9.645381428223251,1
9,16413,543,3.308353134710291,0
14,16414,588,3.5823077860363104,0
17,16415,1632,9.942126104173013,1
20,16416,1645,10.02071150097466,1
5,16417,540,3.289273314247426,0
10,16418,922,5.615787550249726,1
19,16419,1620,9.866617942627444,1
20,16420,1646,10.024360535931791,1
10,16421,923,5.620851348882529,1
18,16422,1668,10.157106320789184,1
5,16423,541,3.294160628387018,0
16,16424,1584,9.644422795908426,1
12,16425,564,3.4337899543378994,0
19,16426,1621,9.868501156702788,1
20,16427,1647,10.026176416874657,1
16,16428,1585,9.648161675188701,1
12,16429,565,3.439040720676852,0
18,16430,1669,10.158247108947048,1
8,16431,592,3.6029456515123854,0
8,16432,593,3.6088120740019476,0
14,16433,589,3.584251201849936,0
18,16434,1670,10.16185955944992,1
19,16435,1622,9.869181624581685,1
18,16436,1671,10.16670722803602,1
10,16437,924,5.621463770761088,1
18,16438,1672,10.171553716997202,1
18,16439,1673,10.177018066792384,1
6,16440,567,3.448905109489051,0
17,16441,1633,9.93248585852442,1
17,16442,1634,9.937963751368446,1
20,16443,1648,10.022501976524966,1
16,16444,1586,9.64485526635855,1
16,16445,1587,9.65034965034965,1
16,16446,1588,9.655843366168066,1
8,16447,594,3.6116008998601568,0
11,16448,592,3.599221789883268,0
16,16449,1589,9.660161711958173,1
19,16450,1623,9.866261398176292,1
18,16451,1674,10.175673211354933,1
4,16452,606,3.683442742523705,0
16,16453,1590,9.663891083692944,1
12,16454,566,3.4398930351282364,0
16,16455,1591,9.668793679732604,1
9,16456,544,3.3057851239669422,0
17,16457,1635,9.934982074497174,1
17,16458,1636,9.940454490217524,1
16,16459,1592,9.672519594143022,1
12,16460,567,3.4447144592952608,0
18,16461,1675,10.17556649049268,1
20,16462,1649,10.017008868910217,1
14,16463,590,3.5837939622183077,0
8,16464,595,3.6139455782312924,0
14,16465,591,3.589432128757972,0
8,16466,596,3.6195797400704484,0
16,16467,1593,9.673893241027509,1
9,16468,545,3.309448627641486,0
16,16469,1594,9.678790454793855,1
17,16470,1637,9.939283545840922,1
18,16471,1676,10.175459899216806,1
10,16472,925,5.615590092277805,1
16,16473,1595,9.682510775207916,1
14,16474,592,3.593541337865728,0
16,16475,1596,9.687405159332322,1
18,16476,1677,10.178441369264386,1
10,16477,926,5.619955088911817,1
18,16478,1678,10.183274669255978,1
9,16479,546,3.3133078463499,0
16,16480,1597,9.690533980582524,1
18,16481,1679,10.187488623263151,1
9,16482,547,3.318771993690086,0
6,16483,568,3.445974640538737,0
5,16484,542,3.2880368842513956,0
2,16485,561,3.4030937215650594,0
4,16486,607,3.681911925269926,0
14,16487,593,3.5967732152605083,0
20,16488,1650,10.007278020378457,1
18,16489,1680,10.188610588877435,1
10,16490,927,5.621588841722256,1
18,16491,1681,10.19343884543084,1
8,16492,597,3.619936939121998,0
20,16493,1651,10.010307403140727,1
3,16494,545,3.304231841881897,0
17,16495,1638,9.930281903607154,1
16,16496,1598,9.687196896217266,1
5,16497,543,3.2915075468266957,0
17,16498,1639,9.934537519699358,1
17,16499,1640,9.939996363415965,1
17,16500,1641,9.945454545454545,1
19,16501,1624,9.84182776801406,1
19,16502,1625,9.847291237425766,1
8,16503,598,3.623583590862268,0
18,16504,1682,10.191468734852158,1
4,16505,608,3.68373220236292,0
19,16506,1626,9.85096328607779,1
8,16507,599,3.628763554855516,0
15,16508,542,3.28325660285922,0
2,16509,562,3.4042037676418926,0
20,16510,1652,10.006056935190793,1
3,16511,546,3.306886318212101,0
20,16512,1653,10.010901162790697,1
20,16513,1654,10.016350753951432,1
15,16514,543,3.2881191716119655,0
14,16515,594,3.5967302452316074,0
16,16516,1599,9.681520949382417,1
18,16517,1683,10.189501725494944,1
15,16518,544,3.2933769221455385,0
18,16519,1684,10.19432169017495,1
5,16520,544,3.2929782082324457,0
6,16521,569,3.444101446643666,0
19,16522,1627,9.84747609248275,1
5,16523,545,3.298432488046965,0
9,16524,548,3.316388283708545,0
16,16525,1600,9.68229954614221,1
18,16526,1685,10.196054701682197,1
11,16527,593,3.588068009923156,0
19,16528,1628,9.849951597289449,1
6,16529,570,3.4484844818198317,0
8,16530,600,3.6297640653357535,0
2,16531,563,3.405722581815982,0
19,16532,1629,9.853617227195741,1
4,16533,609,3.6835420068953004,0
16,16534,1601,9.683077295270353,1
12,16535,568,3.4351375869368006,0
18,16536,1686,10.195936139332366,1
20,16537,1655,10.007861159823426,1
17,16538,1642,9.928649171604789,1
19,16539,1630,9.855493076969587,1
2,16540,564,3.409915356711004,0
15,16541,545,3.2948431171029564,0
5,16542,546,3.300689154878491,0
2,16543,565,3.4153418364262835,0
17,16544,1643,9.931092843326885,1
4,16545,610,3.6869144756724084,0
20,16546,1656,10.008461259518917,1
14,16547,595,3.595817973046474,0
4,16548,611,3.692289098380469,0
9,16549,549,3.317420992204967,0
10,16550,928,5.6072507552870094,1
16,16551,1602,9.679173463839042,1
16,16552,1603,9.684630256162398,1
6,16553,571,3.4495257657222256,0
10,16554,929,5.611936692038178,1
4,16555,612,3.696768347931138,0
20,16556,1657,10.00845614882822,1
4,16557,613,3.702361538926134,0
16,16558,1604,9.687160285058582,1
6,16559,572,3.4543148740865997,0
19,16560,1631,9.84903381642512,1
18,16561,1687,10.186582935813055,1
17,16562,1644,9.926337398864872,1
20,16563,1658,10.01026384109159,1
6,16564,573,3.4593093455687036,0
10,16565,930,5.614246906127377,1
17,16566,1645,9.929977061451165,1
16,16567,1605,9.687933844389448,1
17,16568,1646,9.934814099468856,1
4,16569,614,3.705715492787736,0
17,16570,1647,9.939649969824984,1
5,16571,547,3.300947438295818,0
14,16572,596,3.596427709389331,0
18,16573,1688,10.18524105472757,1
18,16574,1689,10.19066006998914,1
20,16575,1659,10.009049773755656,1
19,16576,1632,9.845559845559846,1
19,16577,1633,9.850998371237257,1
2,16578,566,3.4141633490167687,0
20,16579,1660,10.012666626455154,1
2,16580,567,3.41978287092883,0
16,16581,1606,9.685784934563657,1
10,16582,931,5.614521770594621,1
15,16583,546,3.292528493035036,0
12,16584,569,3.431017848528702,0
20,16585,1661,10.015073861923424,1
14,16586,597,3.5994211986012297,0
14,16587,598,3.6052330138059925,0
16,16588,1607,9.687726067036412,1
5,16589,548,3.303393815178733,0
16,16590,1608,9.69258589511754,1
10,16591,932,5.617503465734434,1
15,16592,547,3.2967695274831246,0
2,16593,568,3.423130235641535,0
19,16594,1634,9.846932626250451,1
17,16595,1648,9.930702018680325,1
17,16596,1649,9.936129187756086,1
2,16597,569,3.4283304211604504,0
19,16598,1635,9.850584407759971,1
16,16599,1609,9.69335502138683,1
19,16600,1636,9.855421686746988,1
15,16601,548,3.3010059634961753,0
19,16602,1637,9.860257800265028,1
18,16603,1690,10.178883334337167,1
5,16604,549,3.3064321850156593,0
20,16605,1662,10.009033423667569,1
12,16606,570,3.4324942791762014,0
18,16607,1691,10.182453182392967,1
18,16608,1692,10.1878612716763,1
3,16609,547,3.2933951472093446,0
3,16610,548,3.2992173389524386,0
8,16611,601,3.6180844019023537,0
11,16612,594,3.575728389116301,0
2,16613,570,3.431047974477819,0
18,16614,1693,10.190201035271459,1
15,16615,549,3.304243153776708,0
11,16616,595,3.5808858931150698,0
19,16617,1638,9.85737497743275,1
18,16618,1694,10.193765796124685,1
12,16619,571,3.4358264636861424,0
9,16620,550,3.309265944645006,0
17,16621,1650,9.927200529450694,1
16,16622,1610,9.685958368427386,1
17,16623,1651,9.932021897371113,1
12,16624,572,3.440808469682387,0
3,16625,549,3.3022556390977447,0
20,16626,1663,10.00240587032359,1
19,16627,1639,9.857460756600709,1
20,16628,1664,10.007216742843397,1
17,16629,1652,9.934451861206327,1
14,16630,599,3.601924233313289,0
4,16631,615,3.6979135349648242,0
18,16632,1695,10.191197691197692,1
17,16633,1653,9.938074911320868,1
9,16634,551,3.312492485271131,0
17,16635,1654,9.942891493838294,1
8,16636,602,3.6186583313296468,0
2,16637,571,3.4321091542946442,0
2,16638,572,3.437913210722442,0
15,16639,550,3.3054871086002766,0
17,16640,1655,9.945913461538462,1
18,16641,1696,10.191695210624362,1
20,16642,1665,10.004807114529504,1
18,16643,1697,10.196479000180256,1
5,16644,550,3.3044941119923092,0
4,16645,616,3.700811054370682,0
17,16646,1656,9.948335936561337,1
2,16647,573,3.4420616327266176,0
17,16648,1657,9.953147525228255,1
19,16649,1640,9.850441467956033,1
18,16650,1698,10.198198198198199,1
10,16651,933,5.603267071046783,1
17,16652,1658,9.956761950516455,1
18,16653,1699,10.202365940070859,1
19,16654,1641,9.853488651375045,1
5,16655,551,3.3083158210747525,0
6,16656,574,3.4462055715658027,0
18,16657,1700,10.205919433271298,1
4,16658,617,3.7039260415416018,0
4,16659,618,3.709706464973888,0
10,16660,934,5.606242496998799,1
5,16661,552,3.313126462997419,0
3,16662,550,3.300924258792462,0
16,16663,1611,9.668126987937347,1
20,16664,1666,9.997599615938551,1
19,16665,1642,9.852985298529852,1
2,16666,574,3.4441377655106207,0
12,16667,573,3.437931241375172,0
2,16668,575,3.4497240220782337,0
16,16669,1612,9.670646109544665,1
6,16670,575,3.4493101379724056,0
10,16671,935,5.608541779137425,1
4,16672,619,3.712811900191938,0
18,16673,1701,10.202123193186589,1
10,16674,936,5.613530046779417,1
6,16675,576,3.454272863568216,0
4,16676,620,3.7179179659390744,0
9,16677,552,3.3099478323439464,0
18,16678,1702,10.205060558820001,1
12,16679,574,3.441453324539841,0
20,16680,1667,9.99400479616307,1
17,16681,1659,9.94544691565254,1
13,16682,568,3.4048675218798703,0
14,16683,600,3.596475454055026,0
17,16684,1660,9.949652361543993,1
6,16685,577,3.458195984417141,0
10,16686,937,5.615486036198011,1
17,16687,1661,9.95385629531971,1
14,16688,601,3.6013902205177377,0
19,16689,1643,9.844807957337167,1
12,16690,575,3.4451767525464345,0
7,16691,552,3.3071715295668325,0
18,16692,1703,10.202492211838006,1
17,16693,1662,9.956269094830168,1
14,16694,602,3.6060860189289565,0
17,16695,1663,9.961066187481283,1
15,16696,551,3.3001916626736945,0
18,16697,1704,10.205426124453494,1
4,16698,621,3.71900826446281,0
14,16699,603,3.6109946703395415,0
10,16700,938,5.616766467065868,1
2,16701,576,3.4488952757319917,0
5,16702,553,3.310980720871752,0
13,16703,569,3.4065736694007067,0
18,16704,1705,10.20713601532567,1
12,16705,576,3.4480694402873393,0
18,16706,1706,10.211899916197774,1
12,16707,577,3.4536421859100974,0
10,16708,939,5.620062245630836,1
18,16709,1707,10.216051229876115,1
17,16710,1664,9.958108916816277,1
10,16711,940,5.625037400514631,1
9,16712,553,3.3089995213020584,0
12,16713,578,3.4583856877879495,0
8,16714,603,3.6077539787004906,0
14,16715,604,3.6135207897098414,0
17,16716,1665,9.960516870064609,1
4,16717,622,3.7207632948495544,0
10,16718,941,5.628663715755473,1
19,16719,1644,9.833123990669298,1
10,16720,942,5.633971291866029,1
17,16721,1666,9.963518928293762,1
10,16722,943,5.6392775983734005,1
15,16723,552,3.3008431501524846,0
19,16724,1645,9.836163597225545,1
6,16725,578,3.455904334828102,0
18,16726,1708,10.211646538323569,1
5,16727,554,3.3120105219106835,0
19,16728,1646,9.839789574366332,1
8,16729,604,3.6104967421842313,0
9,16730,554,3.311416616855947,0
19,16731,1647,9.84400215169446,1
9,16732,555,3.316997370308391,0
18,16733,1709,10.213350863563019,1
6,16734,579,3.460021513087128,0
10,16735,944,5.6408724230654315,1
15,16736,553,3.30425430210325,0
10,16737,945,5.646173149309912,1
5,16738,555,3.3158083403035015,0
11,16739,596,3.5605472250433117,0
9,16740,556,3.3213859020310634,0
13,16741,570,3.404814527208649,0
8,16742,605,3.613666228646518,0
10,16743,946,5.650122439228334,1
10,16744,947,5.655757286192069,1
19,16745,1648,9.841743804120632,1
2,16746,577,3.445598949002747,0
18,16747,1710,10.21078402101869,1
12,16748,579,3.457129209457846,0
10,16749,948,5.660039405337632,1
17,16750,1667,9.95223880597015,1
7,16751,553,3.3012954450480567,0
7,16752,554,3.307067812798472,0
19,16753,1649,9.843013191667165,1
